hfq,miaA-hfq-hflXKC,0,21.89
hfq,hfq-hflXKC,0,21.89
hfq,mutL-miaA-hfq-hflXKC,0,21.89
hha,hha,90.3,61.77
hha,tomB-hha,90.3,61.77
hicA,hicAB,111.73,76.42
hicB,hicAB,158.08,178.41
higA,higA,2402.89,681.21
higA,higBA,2402.89,681.21
higB,higBA,62.78,107.36
hinT,hinT-ycfL-lpoB-thiK-nagZ-ycfP,0,56.36
hipA,hipBA,0,25.56
hipB,hipBA,123.45,126.66
hisA,hisLGDCBHAFI,0,0
hisA,hisBHAFI,0,0
hisB,hisBHAFI,24.69,31.66
hisB,hisLGDCBHAFI,24.69,31.66
hisC,hisLGDCBHAFI,18.47,31.58
hisD,hisLGDCBHAFI,30.31,36.28
hisF,hisBHAFI,67.87,43.52
hisF,hisLGDCBHAFI,67.87,43.52
hisG,hisLGDCBHAFI,29.3,67.63
hisH,hisLGDCBHAFI,0,22.89
hisH,hisBHAFI,0,22.89
hisI,hisBHAFI,21.54,132.62
hisI,hisLGDCBHAFI,21.54,132.62
hisJ,argT-hisJQMP,50.51,25.91
hisJ,hisJQMP,50.51,25.91
hisL,hisLGDCBHAFI,0,0
hisM,argT-hisJQMP,18.39,47.17
hisM,hisJQMP,18.39,47.17
hisP,argT-hisJQMP,8.52,26.22
hisP,hisJQMP,8.52,26.22
hisQ,argT-hisJQMP,38.38,59.07
hisQ,hisJQMP,38.38,59.07
hisR,argX-hisR-leuT-proM,0,87.84
hisS,hisS,15.51,21.22
hlpA,hlpA-lpxD-fabZ-lpxA,40.69,97.42
hlpA,bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,40.69,97.42
hlyE,hlyE,14.46,51.91
hmp,hmp,503.68,681.46
hns,hns,63.69,163.37
hofB,ppdD-hofBC,95.12,122
hofC,ppdD-hofBC,142.47,253
hofM,hofMNOP,0,17.34
hofN,hofMNOP,12.21,50.1
hofO,hofMNOP,0,15.34
hofP,hofMNOP,16.28,33.4
hofQ,hofQ,26.6,38.21
hokA,hokA,0,0
hokB,hokB,2241.32,2795.57
hokC,mokC-hokC,0,0
hokC,hokC,0,0
hokD,hokD,42.26,43.36
hokD,relBE-hokD,42.26,43.36
hokE,hokE,43.09,0
holA,leuS-lptE-holA-nadD-cobC,102.2,150.74
holB,pabC-yceG-tmk-holB-ycfH,104.95,141.33
holC,holC-valS,296.94,182.8
holC,holC,296.94,182.8
holD,holD-rimI-yjjG,15.92,32.67
holE,holE,399.52,1024.77
hpf,lptB-rpoN-hpf-ptsN-yhbJ,526.45,704.53
hpf,rpoN-hpf-ptsN-yhbJ-npr,526.45,704.53
hpt,hpt,319.17,377.85
hrpA,hrpA,18.58,29.46
hrpB,hrpB,27.13,36.18
hscA,hscBA-fdx-iscX,21.37,32.89
hscB,hscBA-fdx-iscX,12.78,39.32
hscC,hscC,82.85,60.71
hsdM,hsdRMS,45.61,68.06
hsdM,hsdMS,45.61,68.06
hsdR,hsdRMS,46.91,69.31
hsdS,hsdS,23.63,43.64
hsdS,hsdRMS,23.63,43.64
hsdS,hsdMS,23.63,43.64
hslJ,hslJ,6950.57,6251.82
hslO,hslO,239.99,269.31
hslO,hslR-hslO,239.99,269.31
hslR,hslR-hslO,0,67.3
hslR,yrfG-hslR,0,67.3
hslU,hslVU,64.34,192.95
hslV,hslVU,24.83,89.16
hspQ,hspQ,2176.65,1063.44
hsrA,hsrA,295.45,203.66
hsrA,yieP-hsrA,295.45,203.66
htpG,htpG,59.77,68.54
htpX,htpX,22.42,30.67
htrE,htrE,22.84,49.46
htrE,ecpD-htrE,22.84,49.46
htrL,htrL,0,15.77
hupA,hupA,0,0
hupB,hupB,96.59,148.65
hyaA,hyaABCDEF,17.67,48.35
hyaB,hyaABCDEF,25.72,52.78
hyaC,hyaABCDEF,18.62,66.87
hyaD,hyaABCDEF,22.42,23.01
hyaE,hyaABCDEF,0,50.85
hyaF,hyaABCDEF,23.05,7.88
hybA,hybOABCDEFG,26.72,34.26
hybB,hybOABCDEFG,39.14,28.68
hybC,hybOABCDEFG,30.95,47.63
hybD,hybOABCDEFG,53.27,40.99
hybE,hybOABCDEFG,0,27.66
hybF,hybOABCDEFG,38.55,19.78
hybG,hybOABCDEFG,1323.72,1222.31
hybO,hybOABCDEFG,17.67,18.13
hycA,hycABCDEFGHI,85.61,102.48
hycB,hycABCDEFGHI,75.4,0
hycC,hycABCDEFGHI,10.82,37.02
hycD,hycABCDEFGHI,14.27,21.96
hycE,hycABCDEFGHI,69.39,94.93
hycF,hycABCDEFGHI,182.1,211.75
hycG,hycABCDEFGHI,25.75,61.65
hycH,hycABCDEFGHI,48.12,0
hycI,hycI,153.96,143.6
hycI,hycABCDEFGHI,153.96,143.6
hydN,hydN-hypF,49.94,64.05
hyfA,hyfABCDEFGHIJR-focB,53.33,43.78
hyfB,hyfABCDEFGHIJR-focB,22.86,70.35
hyfC,hyfABCDEFGHIJR-focB,62.58,64.21
hyfD,hyfABCDEFGHIJR-focB,45.78,32.88
hyfE,hyfABCDEFGHIJR-focB,40.5,93.5
hyfF,hyfABCDEFGHIJR-focB,50.04,38.5
hyfG,hyfABCDEFGHIJR-focB,118.56,72.99
hyfH,hyfABCDEFGHIJR-focB,72.44,136.26
hyfI,hyfABCDEFGHIJR-focB,78.17,106.93
hyfJ,hyfABCDEFGHIJR-focB,0,16.34
hyfR,hyfABCDEFGHIJR-focB,114.62,188.15
hyi,gcl-hyi-glxR-ybbVW-allB-ybbY-glxK,110.29,8.7
hypA,hypABCDE,0,38.54
hypA,hypABCDE-fhlA,0,38.54
hypB,hypBCDE,22.65,108.46
hypB,hypABCDE-fhlA,22.65,108.46
hypB,hypBCDE-fhlA,22.65,108.46
hypB,hypABCDE,22.65,108.46
hypC,hypBCDE,0,49.55
hypC,hypABCDE-fhlA,0,49.55
hypC,hypBCDE-fhlA,0,49.55
hypC,hypABCDE,0,49.55
hypD,hypABCDE-fhlA,176.26,138.65
hypD,hypABCDE,176.26,138.65
hypD,hypBCDE-fhlA,176.26,138.65
hypD,hypBCDE,176.26,138.65
hypE,hypABCDE,97.81,120.42
hypE,hypABCDE-fhlA,97.81,120.42
hypE,hypBCDE,97.81,120.42
hypE,hypBCDE-fhlA,97.81,120.42
hypF,hydN-hypF,67.3,114.08
hypF,hypF,67.3,114.08
hyuA,hyuA,137.93,185.43
iaaA,iaaA-gsiABCD,13.65,7
iadA,iadA,129.26,92.26
iadA,yjiHG-iadA,129.26,92.26
iap,iap,171.47,182.44
ibpA,ibpAB,79.62,32.67
ibpB,ibpAB,399.52,409.91
ibpB,ibpB,399.52,409.91
icd,icd,94.85,64.88
icdC,icdC,79.9,40.99
iclR,iclR,95.89,98.38
idi,idi,12.01,86.24
idnD,idnDOTR,31.94,19.66
idnK,idnK,409.09,155.9
idnO,idnDOTR,25.85,61.89
idnR,idnR,85.78,182.8
idnR,idnDOTR,85.78,182.8
idnT,idnDOTR,84.9,143.47
ihfA,thrS-infC-rpmI-rplT-pheMST-ihfA,153.82,112.72
ihfA,ihfA,153.82,112.72
ihfA,pheMST-ihfA,153.82,112.72
ihfB,rpsA-ihfB,138.78,237.31
ihfB,ihfB,138.78,237.31
ileS,ileS-lspA-fkpB-ispH,23.4,16.81
ileS,ribF-ileS-lspA-fkpB-ispH,23.4,16.81
ileT,rrsA-ileT-alaT-rrlA-rrfA,0,0
ileU,rrsD-ileU-alaU-rrlD-rrfD-thrV-rrfF,0,175.67
ileV,rrsH-ileV-alaV-rrlH-rrfH,0,0
ileX,ileX,0,266.98
ileY,ileY,86.74,0
ilvA,ilvEDA,341.34,376.48
ilvA,ilvLXG_1G_2MEDA,341.34,376.48
ilvA,ilvA,341.34,376.48
ilvB,ivbL-ilvBN-uhpABC,35.13,56.06
ilvB,ivbL-ilvBN,35.13,56.06
ilvC,ilvC,49.13,82.48
ilvD,ilvEDA,10.68,25.58
ilvD,ilvLXG_1G_2MEDA,10.68,25.58
ilvE,ilvLXG_1G_2MEDA,21.26,65.45
ilvE,ilvEDA,21.26,65.45
ilvG_1,ilvLXG_1G_2MEDA,68.13,102.79
ilvG_2,ilvLXG_1G_2MEDA,68.13,102.79
ilvH,ilvIH,40.2,0
ilvI,ilvIH,30.57,74.5
ilvL,ilvLXG_1G_2MEDA,66.59,0
ilvM,ilvLXG_1G_2MEDA,0,25.62
ilvN,ivbL-ilvBN-uhpABC,22.65,69.73
ilvN,ivbL-ilvBN,22.65,69.73
ilvX,ilvLXG_1G_2MEDA,0,0
ilvY,ilvY,88.48,121.05
inaA,inaA,202.52,114.28
infA,infA,180.61,185.3
infB,rimP-nusA-infB,19.73,32.89
infB,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,19.73,32.89
infB,metY-yhbC-nusA-infB,19.73,32.89
infC,infC,109.26,112.1
infC,thrS-infC,109.26,112.1
infC,thrS-infC-rpmI-rplT-pheMST-ihfA,109.26,112.1
infC,infC-rpmI-rplT,109.26,112.1
insJ,insJ,37.89,90.7
insK,insK,77.37,63.51
intA,intA,90.23,174.26
intB,intB,135.38,197.67
intD,intD,135.92,522.95
intE,ymfH-xisE-intE,122.73,251.83
intF,intF,663.45,859.31
intQ,dicB-ydfDE-insD-intD,182.17,105.13
intR,recET-lar-ydaCQ-intR,16,54.72
intR,intR,16,54.72
intS,intS,170.78,239.47
intZ,intZ,223.55,419.57
iraD,iraD,67.1,361.41
iraM,iraM,0,0
iraP,iraP,0,25.91
iscA,iscA,20.35,0
iscA,iscRSUA,20.35,0
iscR,iscRSUA,296.58,179.81
iscS,iscRSUA,54.26,77.93
iscU,iscRSUA,68.14,87.38
iscX,iscX,163.98,403.79
iscX,hscBA-fdx-iscX,163.98,403.79
ispA,xseB-ispA-dxs-yajO,73.25,52.6
ispB,ispB,33.91,83.5
ispD,ispDF,27.81,76.1
ispE,lolB-ispE-prs,77.37,119.08
ispF,ispDF,123.6,112.72
ispF,ispF,123.6,112.72
ispG,ispG-sroE,23.56,18.13
ispH,ribF-ileS-lspA-fkpB-ispH,20.8,21.34
ispH,ileS-lspA-fkpB-ispH,20.8,21.34
ispH,lsp-fkpB-ispH,20.8,21.34
ispU,ispU,0,26.63
isrC,isrC,32.31,66.31
istR-2,istR-2,188.35,338.17
ivbL,ivbL-ilvBN-uhpABC,0,204.95
ivbL,ivbL-ilvBN,0,204.95
ivy,ivy,111.26,85.61
katE,katE,78.69,86.71
katG,katG,30.23,55.82
kbaY,agaSYBCDI,145.47,125.69
kbaZ,kbaZ-agaVWA,128.65,95.04
kbl,kbl-tdh,5.51,5.65
kch,kch,115.65,242.71
kdgK,kdgK,113.41,87.27
kdgR,kdgR,24.97,42.7
kdgT,kdgT,73.69,96.23
kdpA,kdpFABC,7.88,12.12
kdpB,kdpFABC,19.3,29.71
kdpC,kdpFABC,0,11.8
kdpD,kdpDE,36.83,32.75
kdpE,kdpDE,29.17,49.88
kdpE,kdpE,29.17,49.88
kdpF,kdpFABC,0,0
kdsA,ychQA-kdsA,15.42,39.55
kdsA,kdsA,15.42,39.55
kdsB,ycaR-kdsB,300.04,208.25
kdsC,yrbG-kdsDC-lptCAB,58.13,71.57
kdsC,kdsC-lptCAB,58.13,71.57
kdsD,yrbG-kdsDC-lptCAB,60.11,109.64
kdsD,yrbG-kdsD,60.11,109.64
kduD,kduD,614.23,239.65
kduI,kduI,149.64,242.42
kefA,kefA,78.41,92.51
kefB,kefGB-yheV,21.9,48.69
kefC,kefFC,56.62,65.35
kefF,kefFC,24.83,12.74
kefG,kefGB-yheV,11.88,12.19
kgtP,kgtP,263.89,380.09
kilR,kilR-ydaE,29.69,60.93
kptA,kptA,35.63,60.93
kup,kup,59.96,83.23
lacA,lacYA,43.09,77.36
lacA,lacZYA,43.09,77.36
lacI,mhpR-lacI,9258.2,34148.4
lacI,lacI,9258.2,34148.4
lacY,lacYA,21.03,107.87
lacY,lacZYA,21.03,107.87
lacZ,lacZYA,2133.06,6103.62
lafU,lafU,52.32,89.46
lamB,malK-lamB-malM,122.9,181.57
lar,recET-lar-ydaCQ-intR,0,104.05
ldcA,ldcA,345.82,384.37
ldcC,ldcC,76.94,97.88
ldhA,ldhA,93.22,143.47
ldrA,ldrA,1953.22,2317.12
ldrB,ldrB,244.15,626.25
ldrC,ldrC,2441.53,3005.99
ldrD,ldrD,183.11,563.62
lepA,lepAB,32.96,15.03
lepB,lepAB,20.28,48.56
lepB,lepB,20.28,48.56
leuA,leuLABCD,117.42,154.89
leuB,leuLABCD,66.4,61.94
leuC,leuLABCD,37.64,62.76
leuD,leuD,217.56,267.86
leuD,leuLABCD,217.56,267.86
leuE,leuE,10.32,42.34
leuL,leuLABCD,0,0
leuO,leuO,97.66,121.67
leuP,leuQPV,0,77.74
leuQ,leuQPV,0,0
leuS,leuS-lptE-holA-nadD-cobC,38.28,68.08
leuT,argX-hisR-leuT-proM,0,77.74
leuU,leuU,0,77.74
leuU,secG-leuU,0,77.74
leuV,leuQPV,0,77.74
leuV,leuV,0,77.74
leuW,metT-leuW-glnUW-metU-glnVX,232.66,0
leuX,leuX,0,79.57
leuZ,cysT-leuZ,0,0
leuZ,glyW-cysT-leuZ,0,0
lexA,lexA-dinF,10.82,11.11
lfhA,lfhA,107.75,130.29
lgt,lgt-thyA,52.68,46.33
lhgO,csiD-ygaF-gabDTP,5.19,31.98
lhr,rnt-lhr,102.8,70.32
lhr,lhr,102.8,70.32
ligA,ligA-ypeB,26.16,33.55
ligB,ligB,58.75,128.6
ligT,ligT,297.95,585.91
lipA,lipA,150.13,196.04
lipB,ybeD-lipB,82.14,63.21
lipB,lipB,82.14,63.21
lit,lit,309.7,1626.56
livF,livKHMGF,36.93,56.84
livG,livKHMGF,0,44.03
livH,livKHMGF,21.33,7.3
livJ,livJ,149.28,196.04
livK,livKHMGF,35.63,54.84
livM,livKHMGF,5.16,37.05
lldD,lldPRD,55.35,79.5
lldP,lldPRD,35.83,32.67
lldR,lldPRD,220.59,139.27
lnt,lnt,595.39,1015.18
lnt,ybeX-lnt,595.39,1015.18
lnt,ybeZYX-lnt,595.39,1015.18
lolA,lolA-rarA,86.17,187.87
lolB,lolB-ispE-prs,84.51,108.39
lolC,lolCDE,5.49,11.27
lolD,lolCDE,0,0
lolE,lolCDE,52.95,70.62
lomR_2,lomR_2-stfR-tfaR,94.17,193.24
lon,clpX-lon,11.2,28.72
lon,lon,11.2,28.72
lpcA,lpcA,45.54,46.73
lpd,lpdA,41.63,80.69
lpd,pdhR-aceEF-lpdA,41.63,80.69
lplA,ytjB-lplA,142.6,259.37
lplA,lplA,142.6,259.37
lplT,aas-lplT,248.45,334.21
lplT,lplT,248.45,334.21
lpoA,yraM,177.99,146.09
lpoB,hinT-ycfL-lpoB-thiK-nagZ-ycfP,92.41,126.42
lpp,lpp,1112.6,1455.43
lptA,yrbG-kdsDC-lptCAB,59.07,206.06
lptA,lptAB,59.07,206.06
lptA,kdsC-lptCAB,59.07,206.06
lptB,kdsC-lptCAB,272.4,316.75
lptB,lptAB,272.4,316.75
lptB,yrbG-kdsDC-lptCAB,272.4,316.75
lptB,lptB-rpoN-hpf-ptsN-yhbJ,272.4,316.75
lptC,yrbG-kdsDC-lptCAB,137.34,187.87
lptC,kdsC-lptCAB,137.34,187.87
lptD,imp,111.97,195.29
lptD,imp-surA-pdxA,111.97,195.29
lptE,leuS-lptE-holA-nadD-cobC,45.31,46.48
lptF,lptFG,101.79,122.86
lptG,lptFG,85.22,87.43
lpxA,hlpA-lpxD-fabZ-lpxA,16.71,34.29
lpxA,bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,16.71,34.29
lpxB,bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,17.21,94.18
lpxC,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,35.9,110.51
lpxC,mraW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,35.9,110.51
lpxC,ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,35.9,110.51
lpxC,lpxC,35.9,110.51
lpxD,lpxD,64.25,118.66
lpxD,hlpA-lpxD-fabZ-lpxA,64.25,118.66
lpxD,bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,64.25,118.66
lpxH,ppiB-lpxH,9.12,28.06
lpxK,ycaI-msbA-lpxK-ycaQ,20.04,13.71
lpxL,lpxL,107.36,110.15
lpxM,lpxM,67.82,76.54
lpxP,lpxP,114.52,183.59
lpxT,yeiR-lpxT,203.12,123.14
lrhA,lrhA,98.29,57.62
lrp,lrp,39.95,54.65
lspA,ribF-ileS-lspA-fkpB-ispH,66.59,109.31
lspA,ileS-lspA-fkpB-ispH,66.59,109.31
lspA,lsp-fkpB-ispH,66.59,109.31
lsrA,lsrACDBFG-tam,42.92,52.84
lsrB,lsrACDBFG-tam,45.11,46.28
lsrC,lsrACDBFG-tam,12.81,26.29
lsrD,lsrACDBFG-tam,26.55,61.3
lsrF,lsrACDBFG-tam,0,38.6
lsrG,lsrACDBFG-tam,45.31,23.24
lsrK,lsrK,37.24,63.69
lsrK,lsrRK,37.24,63.69
lsrR,lsrRK,20.73,56.72
ltaE,ltaE-ybjT,6.58,20.25
ltaE,poxB-ltaE-ybjT,6.58,20.25
luxS,luxS,63.88,65.54
lysA,lysA,260.97,230.27
lysC,lysC,19.53,45.09
lysP,lysP,35.88,55.21
lysQ,lysQ,86.74,88.99
lysR,lysR,253.54,440.78
lysS,prfB-lysS,924.98,708.43
lysT,lysT-valT-lysW,260.22,88.99
lysU,lysU,108.57,138.12
lysV,valUXY-lysV,86.74,0
lysW,lysT-valT-lysW,0,0
lysY,valZ-lysY,260.22,88.99
lysZ,lysZ,0,88.99
lyxK,yiaKLMNO-lyx-sgbHUE,8.81,13.55
maa,maa,155.25,159.28
macA,macAB,0,24.24
macB,macAB,128.66,211.9
macB,macB,128.66,211.9
maeA,maeA,50.47,51.78
maeB,maeB,54.93,50.43
mak,mak,36.26,22.32
malE,malEFG,16.6,22.72
malF,malEFG,42.67,65.66
malG,malEFG,162.77,204.95
malI,malI,25.63,39.44
malK,malK-lamB-malM,17.72,36.36
malM,malK-lamB-malM,422.3,580.15
malP,malPQ,49.56,53.68
malQ,malQ,31.62,32.44
malQ,malPQ,31.62,32.44
malS,malS,126.58,139.87
malT,malT,97.44,119.97
malX,malXY,173.8,314.19
malY,malXY,28.1,109.55
malZ,malZ,148.91,152.78
manA,manA,168.17,166.79
manX,manXYZ,94.95,180.92
manY,manXYZ,148.14,244.87
manZ,manXYZ,123.8,198.46
map,map-glnD-dapD,132.67,76.57
marA,marRAB,171.67,176.13
marB,marRAB,1113.74,988.27
marC,marC,39.59,101.55
marR,marRAB,30.31,15.55
matA,matA,0,22.89
matB,matB,594.19,483.11
matC,matC-yagXWV,19.71,20.22
matP,matP,101.87,59.72
mazG,mazG,16.65,34.16
mazG,mazEFG,16.65,34.16
mcbA,mcbA,101.03,103.65
mcbR,mcbR,89.08,101.55
mcrA,mcrA,7.9,8.11
mcrB,mcrBC,105.09,117.63
mcrC,mcrC,6.3,19.38
mcrC,mcrBC,6.3,19.38
mdaB,mdaB,90.61,197.56
mdh,mdh,28.08,57.62
mdlA,mdlAB,22.31,30.52
mdlB,mdlAB,11.1,30.36
mdoB,mdoB,46.02,82.63
mdoC,mdoC,301.71,344.6
mdoD,mdoD,35.83,53.09
mdoG,mdoGH,25.75,57.24
mdoH,mdoGH,59.6,71.78
mdtA,mdtABCD-baeSR,47.54,124.65
mdtB,mdtABCD-baeSR,67.55,123.44
mdtC,mdtABCD-baeSR,27.84,37.36
mdtD,mdtABCD-baeSR,37.24,76.42
mdtE,mdtEF,148.01,128.49
mdtE,gadE-mdtEF,148.01,128.49
mdtF,mdtEF,167.24,167.24
mdtF,gadE-mdtEF,167.24,167.24
mdtG,mdtG,59.1,88.2
mdtH,mdtH,16.36,16.78
mdtI,mdtJI,1098.69,1106.75
mdtJ,mdtJI,54.03,36.96
mdtK,mdtK,954.76,477.48
mdtL,mdtL,33.63,115.03
mdtM,mdtM-yjiN,32.08,71.31
mdtQ,mdtQ,4.59,23.55
melA,melAB,53.48,99.76
melB,melAB,213.25,309.16
melR,melR,1878.29,349.71
menA,menA-rraA,35.56,36.48
menB,menBCE,7.68,7.88
menB,menFD-yfbB-menBCE,7.68,7.88
menB,menD-yfbB-menBCE,7.68,7.88
menC,menBCE,0,7.02
menC,menFD-yfbB-menBCE,0,7.02
menC,menD-yfbB-menBCE,0,7.02
menD,menD-yfbB-menBCE,23.67,28.33
menD,menFD-yfbB-menBCE,23.67,28.33
menE,menFD-yfbB-menBCE,102.09,89.78
menE,menD-yfbB-menBCE,102.09,89.78
menE,menBCE,102.09,89.78
menF,menFD-yfbB-menBCE,122.08,151.34
menH,menFD-yfbB-menBCE,8.69,44.56
menH,menD-yfbB-menBCE,8.69,44.56
mepA,prmB-aroC-mepA-yfcAML,47.94,40.99
metA,metA,361.5,399.99
metB,metBL,11.36,34.95
metC,metC,94.33,159.41
metE,metE,311.83,185.38
metF,metF,421.72,356.77
metG,metG,55.1,56.53
metH,metH,48.31,58.75
metI,metNIQ,10.08,0
metJ,metJ,62.19,42.54
metK,metK,51.37,29.28
metL,metBL,16.26,16.68
metN,metNIQ,63.88,58.98
metQ,metNIQ,24.24,140.91
metR,metR,82.92,120.52
metT,metT-leuW-glnUW-metU-glnVX,2825.2,2108.1
metU,metT-leuW-glnUW-metU-glnVX,1284.18,263.51
metU,glnW-metU-glnVX,1284.18,263.51
metV,metZWV,85.61,263.51
metW,metZWV,85.61,439.19
metY,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,85.61,263.51
metY,metY-yhbC-nusA-infB,85.61,263.51
metY,metY,85.61,263.51
metZ,metZWV,85.61,263.51
mfd,mfd,15.3,33.36
mglA,mglAC,47.67,106.72
mglA,mglBAC,47.67,106.72
mglB,mglBAC,13.2,74.47
mglC,mglC,78.24,200.7
mglC,mglAC,78.24,200.7
mglC,mglBAC,78.24,200.7
mgrB,mgrB,91.56,422.72
mgrR,mgrR,1076.27,966.21
mgsA,mgsA,1034.06,913.58
mgtA,mgtA,114.88,157.99
mgtL,mgtA,0,0
mhpA,mhpABCDFE,7.92,16.25
mhpB,mhpABCDFE,0,42.94
mhpC,mhpABCDFE,29.9,53.68
mhpD,mhpABCDFE,24.42,33.4
mhpE,mhpABCDFE,13,20.01
mhpF,mhpABCDFE,0,35.56
mhpR,mhpR-lacI,31.62,72.99
mhpT,mhpT,32.63,33.48
miaA,miaA-hfq-hflXKC,20.8,64.01
miaA,yjeFE-amiB-mutL-miaA-hfq-hflXKC,20.8,64.01
miaA,mutL-miaA-hfq-hflXKC,20.8,64.01
miaA,yjeE-amiB-mutL-miaA-hfq-hflXKC,20.8,64.01
miaB,miaB,78.64,99.67
micA,micA,53328.6,48384.9
micC,micC,907.17,434.35
micF,micF,496.18,509.08
minC,minCDE,37.89,58.31
minD,minCDE,64.87,33.28
minE,minE,98.76,101.33
minE,minCDE,98.76,101.33
mioC,mioC,133.62,533.16
mioC,asnC-mioC-mnmG,133.62,533.16
mioC,asnC-mioC,133.62,533.16
mipA,mipA,105.9,226.35
mlaA,mlaA,26.16,8.95
mlaB,mlaFEDCB,22.42,23.01
mlaC,mlaFEDCB,31.09,63.81
mlaD,mlaFEDCB,11.94,49.01
mlaE,mlaFEDCB,8.42,0
mlaF,mlaFEDCB,24.42,41.75
mliC,mliC,179.79,81.98
mlrA,mlrA,459.29,498.94
mltA,mltA,30.02,73.92
mltB,mltB,30.35,31.14
mltC,yggX-mltC-nupG,91.56,131.51
mltC,mutY-yggX-mltC,91.56,131.51
mltC,mutY-yggX-mltC-nupG,91.56,131.51
mltC,yggX-mltC,91.56,131.51
mltD,mltD,198.88,214
mltF,mltF,232.86,308.42
mmuM,mmuPM,42.39,57.99
mmuP,mmuPM,14.09,14.45
mngA,mngAB,10,17.11
mngB,mngAB,107.62,128.39
mngR,mngR,136.77,130.97
mnmA,mnmA,11.91,36.66
mnmC,trmC,52.55,155.02
mnmE,mnmE,82.1,133.78
mnmG,asnC-mioC-mnmG,87.2,135.99
mnmG,mnmG-rsmG,87.2,135.99
mntH,mntH,58.53,92.8
mntR,mntR-ybiR,14.09,28.9
moaA,moaABCDE,119.86,81.98
moaB,moaABCDE,25.7,13.18
moaB,moaBCDE,25.7,13.18
moaC,moaBCDE,0,13.92
moaC,moaABCDE,0,13.92
moaD,moaABCDE,0,0
moaD,moaBCDE,0,0
moaE,moaABCDE,130.97,134.37
moaE,moaBCDE,130.97,134.37
mobA,mobAB,11.27,57.81
mobB,mobAB,24.97,51.24
mocA,mocA,489.57,747.6
modA,modABC,8.52,34.95
modB,modABC,28.66,19.6
modC,modABC,87.15,95.8
modE,modEF,33.42,68.58
modF,modEF,62.65,73.47
moeA,moeAB,64,49.25
moeB,moeAB,175.79,162.32
mog,mog,89.69,103.52
mokB,mokB,2432.81,3985.62
mokC,mokC-hokC,94.17,96.62
molR_1,molR_1,38.21,87.31
molR_2,molR_2,38.21,87.31
molR_3,molR_3-yehI,38.21,87.31
motA,motAB-cheAW,37.12,38.08
motB,motAB-cheAW,49.78,94.85
mpaA,ymjC-mpaA,1247.89,1298.88
mpaA,mpaA,1247.89,1298.88
mpl,mpl,364.63,349.5
mppA,mppA,85.77,121.52
mprA,emrRAB,62.07,114.64
mqo,mqo,44.03,65.7
mqsA,mqsRA,83.23,102.48
mqsA,mqsA,83.23,102.48
mqsR,mqsRA,133.17,91.09
mraY,mraW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,36.52,43.72
mraY,ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,36.52,43.72
mraY,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,36.52,43.72
mraZ,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,57.45,29.47
mrcA,mrcA,36.15,79.48
mrcB,mrcB,39.01,48.02
mrdA,ybeB-rlmH-mrdAB-rlpA,27.73,49.78
mrdB,ybeB-rlmH-mrdAB-rlpA,17.77,36.46
mreB,mreBCD,31.57,19.44
mreB,mreB,31.57,19.44
mreC,mreCD,41.8,61.26
mreC,mreBCD,41.8,61.26
mreD,mreCD,80.89,138.31
mreD,mreBCD,80.89,138.31
mreD,mreD,80.89,138.31
mrp,mrp,95.02,134.05
mrr,mrr,201.73,288.28
msbA,ycaI-msbA-lpxK-ycaQ,26.38,92.81
mscL,mscL,160.39,197.47
mscM,mscM,47.54,130.07
mscS,mscS,30.63,47.13
msrA,msrA,453.92,433.96
msrB,msrB,47.77,49.01
msyB,msyB,140.63,198.4
mtfA,mtfA,107.39,161.04
mtgA,mtgA,15408.8,11773.5
mtgA,elbB-mtgA,15408.8,11773.5
mtlA,mtlADR,34.44,42.4
mtlD,mtlADR,57.37,58.86
mtlR,mtlADR,20090.3,14343.6
mtn,mtn-btuF-yadS,66.02,106.44
mtr,mtr,270.04,86.92
mug,mug,39.01,40.02
mukB,smtA-mukFEB,63.54,77.32
mukE,smtA-mukFEB,37.4,28.78
mukF,smtA-mukFEB,14.95,15.34
murA,murA,62.78,85.89
murB,murB-birA,70.47,72.3
murC,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,8.93,27.49
murC,mraW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,8.93,27.49
murC,ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,8.93,27.49
